+-------+-----+-----+-----+-----+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |              URI              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/7884              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 587.000   | 587.000   | 1174.000     | 587.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/chair/buy/24548          | 0.004 | 0.004 | 0.008   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/24548 | 0.236 | 0.248 | 0.484   | 0.242 | 0.248 | 0.248 | 0.248 | 0.006  | 13480.000 | 13480.000 | 26960.000    | 13480.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/24548              | 0.004 | 0.008 | 0.012   | 0.006 | 0.008 | 0.008 | 0.008 | 0.002  | 586.000   | 586.000   | 1172.000     | 586.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/18699             | 0.008 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 617.000   | 617.000   | 1234.000     | 617.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/15635 | 0.224 | 0.244 | 0.468   | 0.234 | 0.244 | 0.244 | 0.244 | 0.010  | 13176.000 | 13176.000 | 26352.000    | 13176.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/12896 | 0.244 | 0.260 | 0.504   | 0.252 | 0.260 | 0.260 | 0.260 | 0.008  | 13466.000 | 13466.000 | 26932.000    | 13466.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/6563      | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/6563              | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 681.000   | 681.000   | 1362.000     | 681.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/23333             | 0.016 | 0.016 | 0.016   | 0.008 | 0.016 | 0.016 | 0.016 | 0.008  | 626.000   | 626.000   | 1252.000     | 626.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/684               | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 571.000   | 571.000   | 1142.000     | 571.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/chair/buy/15635          | 0.008 | 0.008 | 0.016   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/23747             | 0.020 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 578.000   | 578.000   | 1156.000     | 578.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/25026             | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 635.000   | 635.000   | 1270.000     | 635.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/19054             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 561.000   | 561.000   | 1122.000     | 561.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/2663              | 0.000 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 638.000   | 638.000   | 1276.000     | 638.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/23995     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/23995             | 0.008 | 0.008 | 0.016   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 641.000   | 641.000   | 1282.000     | 641.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/17749 | 0.204 | 0.216 | 0.420   | 0.210 | 0.216 | 0.216 | 0.216 | 0.006  | 13362.000 | 13377.000 | 26739.000    | 13369.500 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/17749              | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 480.000   | 480.000   | 960.000      | 480.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/431       | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/16586             | 0.008 | 0.024 | 0.032   | 0.016 | 0.024 | 0.024 | 0.024 | 0.008  | 629.000   | 629.000   | 1258.000     | 629.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/431               | 0.008 | 0.020 | 0.028   | 0.014 | 0.020 | 0.020 | 0.020 | 0.006  | 631.000   | 631.000   | 1262.000     | 631.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/16569 | 0.236 | 0.244 | 0.480   | 0.240 | 0.244 | 0.244 | 0.244 | 0.004  | 13234.000 | 13234.000 | 26468.000    | 13234.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/2532               | 0.004 | 0.016 | 0.020   | 0.010 | 0.016 | 0.016 | 0.016 | 0.006  | 497.000   | 497.000   | 994.000      | 497.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/5832              | 0.004 | 0.016 | 0.020   | 0.010 | 0.016 | 0.016 | 0.016 | 0.006  | 692.000   | 692.000   | 1384.000     | 692.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/23722             | 0.004 | 0.016 | 0.020   | 0.010 | 0.016 | 0.016 | 0.016 | 0.006  | 585.000   | 585.000   | 1170.000     | 585.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/8476      | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/2532  | 0.196 | 0.208 | 0.404   | 0.202 | 0.208 | 0.208 | 0.208 | 0.006  | 13471.000 | 13471.000 | 26942.000    | 13471.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/chair/buy/2532           | 0.004 | 0.012 | 0.016   | 0.008 | 0.012 | 0.012 | 0.012 | 0.004  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/2836               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 528.000   | 528.000   | 1056.000     | 528.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/18350     | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/5872  | 0.184 | 0.224 | 0.408   | 0.204 | 0.224 | 0.224 | 0.224 | 0.020  | 13358.000 | 13358.000 | 26716.000    | 13358.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/14175              | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 482.000   | 482.000   | 964.000      | 482.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/1422              | 0.004 | 0.028 | 0.032   | 0.016 | 0.028 | 0.028 | 0.028 | 0.012  | 628.000   | 628.000   | 1256.000     | 628.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/4737              | 0.012 | 0.012 | 0.012   | 0.006 | 0.012 | 0.012 | 0.012 | 0.006  | 612.000   | 612.000   | 1224.000     | 612.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/5872               | 0.008 | 0.028 | 0.036   | 0.018 | 0.028 | 0.028 | 0.028 | 0.010  | 473.000   | 473.000   | 946.000      | 473.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/23317             | 0.008 | 0.008 | 0.008   | 0.004 | 0.008 | 0.008 | 0.008 | 0.004  | 594.000   | 594.000   | 1188.000     | 594.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/5501      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/23236             | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 584.000   | 584.000   | 1168.000     | 584.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/4675              | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 625.000   | 625.000   | 1250.000     | 625.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/24130             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 646.000   | 646.000   | 1292.000     | 646.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/16991             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 597.000   | 597.000   | 1194.000     | 597.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/331               | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 586.000   | 586.000   | 1172.000     | 586.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/331       | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/22967 | 0.212 | 0.228 | 0.440   | 0.220 | 0.228 | 0.228 | 0.228 | 0.008  | 13250.000 | 13250.000 | 26500.000    | 13250.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/29800             | 0.004 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 632.000   | 632.000   | 1264.000     | 632.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/29800     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/recommended_estate/6539  | 0.200 | 0.204 | 0.404   | 0.202 | 0.204 | 0.204 | 0.204 | 0.002  | 13615.000 | 13615.000 | 27230.000    | 13615.000 |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/22967              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 485.000   | 485.000   | 970.000      | 485.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/chair/6539               | 0.020 | 0.020 | 0.020   | 0.010 | 0.020 | 0.020 | 0.020 | 0.010  | 579.000   | 579.000   | 1158.000     | 579.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/16991     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/4896      | 0.000 | 0.004 | 0.004   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 2     | 0   | 2   | 0   | 0   | 0   | GET    | /api/estate/8476              | 0.000 | 0.012 | 0.012   | 0.006 | 0.012 | 0.012 | 0.012 | 0.006  | 608.000   | 608.000   | 1216.000     | 608.000   |
| 2     | 0   | 2   | 0   | 0   | 0   | POST   | /api/estate/req_doc/12073     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/23362     | 0.004 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/12828     | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/estate/22310             | 0.004 | 0.004 | 0.008   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 561.000   | 561.000   | 1683.000     | 561.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/2214      | 0.004 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/estate/2214              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 677.000   | 677.000   | 2031.000     | 677.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/22035     | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/estate/22035             | 0.000 | 0.008 | 0.012   | 0.004 | 0.008 | 0.008 | 0.008 | 0.003  | 620.000   | 620.000   | 1860.000     | 620.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/12952     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/estate/7045              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 619.000   | 619.000   | 1857.000     | 619.000   |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/2859      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/16950     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/9485      | 0.004 | 0.004 | 0.008   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/estate/req_doc/20621     | 0.004 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/estate/14287             | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 550.000   | 550.000   | 1650.000     | 550.000   |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/estate/4896              | 0.004 | 0.004 | 0.012   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 583.000   | 583.000   | 2332.000     | 583.000   |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/estate/16950             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 560.000   | 560.000   | 2240.000     | 560.000   |
| 4     | 0   | 4   | 0   | 0   | 0   | POST   | /api/estate/req_doc/7529      | 0.004 | 0.004 | 0.008   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 4     | 0   | 2   | 0   | 2   | 0   | GET    | /api/chair/29501              | 0.004 | 0.004 | 0.008   | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 545.000   | 1090.000     | 272.500   |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/estate/12073             | 0.004 | 0.012 | 0.020   | 0.005 | 0.012 | 0.012 | 0.012 | 0.004  | 637.000   | 637.000   | 2548.000     | 637.000   |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/estate/nazotte           | 0.236 | 0.932 | 3.616   | 0.723 | 0.932 | 0.932 | 0.932 | 0.251  | 34.000    | 33677.000 | 83445.000    | 16689.000 |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/estate/28428             | 0.000 | 0.008 | 0.012   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 608.000   | 608.000   | 3040.000     | 608.000   |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/estate/18350             | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 633.000   | 633.000   | 3165.000     | 633.000   |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/estate/req_doc/17903     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/estate/12828             | 0.000 | 0.004 | 0.016   | 0.003 | 0.004 | 0.004 | 0.004 | 0.002  | 610.000   | 610.000   | 3050.000     | 610.000   |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/estate/28178             | 0.012 | 0.012 | 0.012   | 0.002 | 0.012 | 0.012 | 0.012 | 0.005  | 618.000   | 618.000   | 3090.000     | 618.000   |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/estate/req_doc/7255      | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/estate/req_doc/15441     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/estate/20621             | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.001  | 661.000   | 661.000   | 3966.000     | 661.000   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/estate/12952             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 664.000   | 664.000   | 3984.000     | 664.000   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/estate/23362             | 0.000 | 0.008 | 0.012   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 567.000   | 567.000   | 3402.000     | 567.000   |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/estate/req_doc/20819     | 0.000 | 0.004 | 0.008   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 0.000     | 0.000        | 0.000     |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/estate/24718             | 0.000 | 0.004 | 0.008   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 547.000   | 547.000   | 3282.000     | 547.000   |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/estate/1691              | 0.000 | 0.008 | 0.008   | 0.001 | 0.008 | 0.008 | 0.008 | 0.003  | 637.000   | 637.000   | 4459.000     | 637.000   |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/estate/9485              | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.001  | 591.000   | 591.000   | 4137.000     | 591.000   |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/estate/7255              | 0.000 | 0.004 | 0.008   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 622.000   | 622.000   | 4354.000     | 622.000   |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/estate/2859              | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.001  | 665.000   | 665.000   | 4655.000     | 665.000   |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/estate/5501              | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.001  | 602.000   | 602.000   | 4816.000     | 602.000   |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/estate/20819             | 0.000 | 0.008 | 0.012   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 580.000   | 580.000   | 4640.000     | 580.000   |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/estate/17903             | 0.008 | 0.008 | 0.016   | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 654.000   | 654.000   | 5886.000     | 654.000   |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/estate/7529              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 575.000   | 575.000   | 5750.000     | 575.000   |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/estate/15441             | 0.020 | 0.020 | 0.032   | 0.003 | 0.012 | 0.020 | 0.020 | 0.006  | 593.000   | 593.000   | 6523.000     | 593.000   |
| 81    | 0   | 81  | 0   | 0   | 0   | GET    | /api/chair/search/condition   | 0.000 | 0.008 | 0.044   | 0.001 | 0.004 | 0.004 | 0.008 | 0.002  | 3392.000  | 3392.000  | 274752.000   | 3392.000  |
| 103   | 0   | 103 | 0   | 0   | 0   | GET    | /api/estate/search/condition  | 0.004 | 0.008 | 0.068   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 2563.000  | 2563.000  | 263989.000   | 2563.000  |
| 184   | 0   | 183 | 0   | 1   | 0   | GET    | /api/estate/low_priced        | 0.116 | 0.480 | 40.480  | 0.220 | 0.256 | 0.264 | 0.432 | 0.036  | 0.000     | 13340.000 | 2438535.000  | 13252.908 |
| 184   | 0   | 183 | 0   | 1   | 0   | GET    | /api/chair/low_priced         | 0.104 | 0.484 | 41.608  | 0.226 | 0.256 | 0.272 | 0.412 | 0.035  | 0.000     | 12128.000 | 2218171.000  | 12055.277 |
| 477   | 0   | 475 | 0   | 2   | 0   | GET    | /api/chair/search             | 0.028 | 0.920 | 123.056 | 0.258 | 0.296 | 0.312 | 0.420 | 0.055  | 0.000     | 29518.000 | 7074752.000  | 14831.765 |
| 612   | 0   | 610 | 0   | 2   | 0   | GET    | /api/estate/search            | 0.136 | 0.892 | 152.588 | 0.249 | 0.292 | 0.308 | 0.348 | 0.055  | 0.000     | 17205.000 | 10158388.000 | 16598.673 |
+-------+-----+-----+-----+-----+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
